"Extracted from the UNHCR Population Statistics Reference Database","United Nations High Commissioner for Refugees"
"Date extracted: 2017-10-25 19:48:51 +02:00"

"Country / territory of asylum/residence",Origin,Year,Month,Value
Romania,"Syrian Arab Rep.",2015,February,29
Romania,"Syrian Arab Rep.",2015,March,75
Romania,"Syrian Arab Rep.",2015,April,133
Romania,"Syrian Arab Rep.",2015,May,39
Romania,"Syrian Arab Rep.",2015,June,39
Romania,"Syrian Arab Rep.",2015,July,40
Romania,"Syrian Arab Rep.",2015,August,32
Romania,"Syrian Arab Rep.",2015,September,31
Romania,"Syrian Arab Rep.",2015,October,32
Romania,"Syrian Arab Rep.",2015,November,22
Romania,"Syrian Arab Rep.",2015,December,21
Romania,"Syrian Arab Rep.",2016,January,6
Romania,"Syrian Arab Rep.",2016,February,25
Romania,"Syrian Arab Rep.",2016,March,24
Romania,"Syrian Arab Rep.",2016,April,40
Romania,"Syrian Arab Rep.",2016,May,17
Romania,"Syrian Arab Rep.",2016,June,41
Romania,"Syrian Arab Rep.",2016,July,58
Romania,"Syrian Arab Rep.",2016,August,76
Romania,"Syrian Arab Rep.",2016,September,103
Romania,"Syrian Arab Rep.",2016,December,92
Romania,"Syrian Arab Rep.",2017,January,41
Romania,"Syrian Arab Rep.",2017,February,33
Romania,"Syrian Arab Rep.",2017,March,97
Romania,"Syrian Arab Rep.",2017,April,87
Romania,"Syrian Arab Rep.",2017,May,102
Romania,"Syrian Arab Rep.",2017,June,120
Slovakia,"Syrian Arab Rep.",2010,April,3
Slovakia,"Syrian Arab Rep.",2010,August,1
Slovakia,"Syrian Arab Rep.",2010,September,1
Slovakia,"Syrian Arab Rep.",2011,October,5
Slovakia,"Syrian Arab Rep.",2012,September,2
Slovakia,"Syrian Arab Rep.",2012,November,1
Slovakia,"Syrian Arab Rep.",2012,December,1
Slovakia,"Syrian Arab Rep.",2013,April,2
Slovakia,"Syrian Arab Rep.",2013,May,1
Slovakia,"Syrian Arab Rep.",2013,June,1
Slovakia,"Syrian Arab Rep.",2013,October,8
Slovakia,"Syrian Arab Rep.",2013,November,1
Slovakia,"Syrian Arab Rep.",2014,March,22
Slovakia,"Syrian Arab Rep.",2014,June,2
Slovakia,"Syrian Arab Rep.",2014,September,1
Slovakia,"Syrian Arab Rep.",2014,November,5
Slovakia,"Syrian Arab Rep.",2014,December,4
Slovakia,"Syrian Arab Rep.",2015,March,1
Slovakia,"Syrian Arab Rep.",2015,April,2
Slovakia,"Syrian Arab Rep.",2015,May,2
Slovakia,"Syrian Arab Rep.",2015,October,1
Slovakia,"Syrian Arab Rep.",2016,January,*
Slovakia,"Syrian Arab Rep.",2016,March,*
Slovakia,"Syrian Arab Rep.",2016,August,*
Slovakia,"Syrian Arab Rep.",2016,November,5
Slovakia,"Syrian Arab Rep.",2017,February,7
Slovakia,"Syrian Arab Rep.",2017,June,*
Slovenia,"Syrian Arab Rep.",2010,October,3
Slovenia,"Syrian Arab Rep.",2011,March,1
Slovenia,"Syrian Arab Rep.",2011,June,1
Slovenia,"Syrian Arab Rep.",2011,July,1
Slovenia,"Syrian Arab Rep.",2011,October,7
Slovenia,"Syrian Arab Rep.",2012,March,1
Slovenia,"Syrian Arab Rep.",2012,June,4
Slovenia,"Syrian Arab Rep.",2012,July,3
Slovenia,"Syrian Arab Rep.",2012,August,4
Slovenia,"Syrian Arab Rep.",2012,September,1
Slovenia,"Syrian Arab Rep.",2012,October,11
Slovenia,"Syrian Arab Rep.",2012,November,4
Slovenia,"Syrian Arab Rep.",2012,December,4
Slovenia,"Syrian Arab Rep.",2013,January,17
Slovenia,"Syrian Arab Rep.",2013,February,3
Slovenia,"Syrian Arab Rep.",2013,March,2
Slovenia,"Syrian Arab Rep.",2013,May,13
Slovenia,"Syrian Arab Rep.",2013,June,15
Slovenia,"Syrian Arab Rep.",2013,July,1
Slovenia,"Syrian Arab Rep.",2013,August,1
Slovenia,"Syrian Arab Rep.",2013,September,1
Slovenia,"Syrian Arab Rep.",2013,October,2
Slovenia,"Syrian Arab Rep.",2013,December,1
Slovenia,"Syrian Arab Rep.",2014,January,5
Slovenia,"Syrian Arab Rep.",2014,February,4
Slovenia,"Syrian Arab Rep.",2014,March,3
Slovenia,"Syrian Arab Rep.",2014,April,11
Slovenia,"Syrian Arab Rep.",2014,May,15
Slovenia,"Syrian Arab Rep.",2014,June,8
Slovenia,"Syrian Arab Rep.",2014,July,4
Slovenia,"Syrian Arab Rep.",2014,August,9
Slovenia,"Syrian Arab Rep.",2014,September,10
Slovenia,"Syrian Arab Rep.",2014,October,13
Slovenia,"Syrian Arab Rep.",2014,November,6
Slovenia,"Syrian Arab Rep.",2015,January,1
Slovenia,"Syrian Arab Rep.",2015,June,1
Slovenia,"Syrian Arab Rep.",2015,August,1
Slovenia,"Syrian Arab Rep.",2015,September,1
Slovenia,"Syrian Arab Rep.",2015,November,4
Slovenia,"Syrian Arab Rep.",2015,December,8
Slovenia,"Syrian Arab Rep.",2016,January,*
Slovenia,"Syrian Arab Rep.",2016,February,54
Slovenia,"Syrian Arab Rep.",2016,March,68
Slovenia,"Syrian Arab Rep.",2016,April,*
Slovenia,"Syrian Arab Rep.",2016,May,20
Slovenia,"Syrian Arab Rep.",2016,June,14
Slovenia,"Syrian Arab Rep.",2016,July,10
Slovenia,"Syrian Arab Rep.",2016,August,43
Slovenia,"Syrian Arab Rep.",2016,September,11
Slovenia,"Syrian Arab Rep.",2016,October,*
Slovenia,"Syrian Arab Rep.",2016,November,43
Slovenia,"Syrian Arab Rep.",2016,December,*
Slovenia,"Syrian Arab Rep.",2017,March,35
Slovenia,"Syrian Arab Rep.",2017,April,*
Slovenia,"Syrian Arab Rep.",2017,May,20
Slovenia,"Syrian Arab Rep.",2017,June,13
Slovenia,"Syrian Arab Rep.",2017,July,8
Spain,"Syrian Arab Rep.",2010,January,8
Spain,"Syrian Arab Rep.",2010,February,2
Spain,"Syrian Arab Rep.",2010,March,3
Spain,"Syrian Arab Rep.",2010,May,1
Spain,"Syrian Arab Rep.",2010,August,2
Spain,"Syrian Arab Rep.",2010,September,1
Spain,"Syrian Arab Rep.",2010,November,1
Spain,"Syrian Arab Rep.",2010,December,1
Spain,"Syrian Arab Rep.",2011,March,5
Spain,"Syrian Arab Rep.",2011,April,2
Spain,"Syrian Arab Rep.",2011,May,4
Spain,"Syrian Arab Rep.",2011,July,4
Spain,"Syrian Arab Rep.",2011,August,25
Spain,"Syrian Arab Rep.",2011,September,42
Spain,"Syrian Arab Rep.",2011,October,7
Spain,"Syrian Arab Rep.",2011,November,2
Spain,"Syrian Arab Rep.",2011,December,6
Spain,"Syrian Arab Rep.",2012,January,19
Spain,"Syrian Arab Rep.",2012,February,22
Spain,"Syrian Arab Rep.",2012,March,12
Spain,"Syrian Arab Rep.",2012,April,7
Spain,"Syrian Arab Rep.",2012,May,8
Spain,"Syrian Arab Rep.",2012,June,32
Spain,"Syrian Arab Rep.",2012,July,25
Spain,"Syrian Arab Rep.",2012,August,24
Spain,"Syrian Arab Rep.",2012,September,32
Spain,"Syrian Arab Rep.",2012,October,28
Spain,"Syrian Arab Rep.",2012,November,26
Spain,"Syrian Arab Rep.",2012,December,20
Spain,"Syrian Arab Rep.",2013,January,47
Spain,"Syrian Arab Rep.",2013,February,79
Spain,"Syrian Arab Rep.",2013,March,36
Spain,"Syrian Arab Rep.",2013,April,62
Spain,"Syrian Arab Rep.",2013,May,57
Spain,"Syrian Arab Rep.",2013,June,79
Spain,"Syrian Arab Rep.",2013,July,68
Spain,"Syrian Arab Rep.",2013,August,49
Spain,"Syrian Arab Rep.",2013,September,67
Spain,"Syrian Arab Rep.",2013,October,63
Spain,"Syrian Arab Rep.",2013,November,63
Spain,"Syrian Arab Rep.",2013,December,55
Spain,"Syrian Arab Rep.",2014,January,41
Spain,"Syrian Arab Rep.",2014,February,93
Spain,"Syrian Arab Rep.",2014,March,96
Spain,"Syrian Arab Rep.",2014,April,76
Spain,"Syrian Arab Rep.",2014,May,74
Spain,"Syrian Arab Rep.",2014,June,129
Spain,"Syrian Arab Rep.",2014,July,88
Spain,"Syrian Arab Rep.",2014,August,93
Spain,"Syrian Arab Rep.",2014,September,118
Spain,"Syrian Arab Rep.",2014,October,288
Spain,"Syrian Arab Rep.",2014,November,213
Spain,"Syrian Arab Rep.",2014,December,357
Spain,"Syrian Arab Rep.",2015,January,432
Spain,"Syrian Arab Rep.",2015,February,330
Spain,"Syrian Arab Rep.",2015,March,568
Spain,"Syrian Arab Rep.",2015,April,797
Spain,"Syrian Arab Rep.",2015,May,474
Spain,"Syrian Arab Rep.",2015,June,558
Spain,"Syrian Arab Rep.",2015,July,356
Spain,"Syrian Arab Rep.",2015,August,343
Spain,"Syrian Arab Rep.",2015,September,479
Spain,"Syrian Arab Rep.",2015,October,556
Spain,"Syrian Arab Rep.",2015,November,547
Spain,"Syrian Arab Rep.",2015,December,187
Spain,"Syrian Arab Rep.",2016,January,151
Spain,"Syrian Arab Rep.",2016,February,93
Spain,"Syrian Arab Rep.",2016,March,88
Spain,"Syrian Arab Rep.",2016,April,164
Spain,"Syrian Arab Rep.",2016,May,355
Spain,"Syrian Arab Rep.",2016,June,346
Spain,"Syrian Arab Rep.",2016,July,175
Spain,"Syrian Arab Rep.",2016,August,329
Spain,"Syrian Arab Rep.",2016,September,307
Spain,"Syrian Arab Rep.",2016,October,379
Spain,"Syrian Arab Rep.",2016,November,289
Spain,"Syrian Arab Rep.",2016,December,376
Spain,"Syrian Arab Rep.",2017,January,238
Spain,"Syrian Arab Rep.",2017,February,160
Spain,"Syrian Arab Rep.",2017,March,201
Spain,"Syrian Arab Rep.",2017,April,201
Sweden,"Syrian Arab Rep.",2010,January,39
Sweden,"Syrian Arab Rep.",2010,February,34
Sweden,"Syrian Arab Rep.",2010,March,39
Sweden,"Syrian Arab Rep.",2010,April,25
Sweden,"Syrian Arab Rep.",2010,May,45
Sweden,"Syrian Arab Rep.",2010,June,31
Sweden,"Syrian Arab Rep.",2010,July,15
Sweden,"Syrian Arab Rep.",2010,August,33
Sweden,"Syrian Arab Rep.",2010,September,26
Sweden,"Syrian Arab Rep.",2010,October,55
Sweden,"Syrian Arab Rep.",2010,November,43
Sweden,"Syrian Arab Rep.",2010,December,42
Sweden,"Syrian Arab Rep.",2011,January,34
Sweden,"Syrian Arab Rep.",2011,February,34
Sweden,"Syrian Arab Rep.",2011,March,42
Sweden,"Syrian Arab Rep.",2011,April,52
Sweden,"Syrian Arab Rep.",2011,May,47
Sweden,"Syrian Arab Rep.",2011,June,51
Sweden,"Syrian Arab Rep.",2011,July,49
Sweden,"Syrian Arab Rep.",2011,August,51
Sweden,"Syrian Arab Rep.",2011,September,64
Sweden,"Syrian Arab Rep.",2011,October,66
Sweden,"Syrian Arab Rep.",2011,November,75
Sweden,"Syrian Arab Rep.",2011,December,81
Sweden,"Syrian Arab Rep.",2012,January,147
Sweden,"Syrian Arab Rep.",2012,February,157
Sweden,"Syrian Arab Rep.",2012,March,143
Sweden,"Syrian Arab Rep.",2012,April,163
Sweden,"Syrian Arab Rep.",2012,May,229
Sweden,"Syrian Arab Rep.",2012,June,351
Sweden,"Syrian Arab Rep.",2012,July,621
Sweden,"Syrian Arab Rep.",2012,August,1134
Sweden,"Syrian Arab Rep.",2012,September,1300
Sweden,"Syrian Arab Rep.",2012,October,1254
Sweden,"Syrian Arab Rep.",2012,November,1156
Sweden,"Syrian Arab Rep.",2012,December,1159
Sweden,"Syrian Arab Rep.",2013,January,1004
Sweden,"Syrian Arab Rep.",2013,February,734
Sweden,"Syrian Arab Rep.",2013,March,752
Sweden,"Syrian Arab Rep.",2013,April,703
Sweden,"Syrian Arab Rep.",2013,May,765
Sweden,"Syrian Arab Rep.",2013,June,730
Sweden,"Syrian Arab Rep.",2013,July,977
Sweden,"Syrian Arab Rep.",2013,August,1180
Sweden,"Syrian Arab Rep.",2013,September,2713
Sweden,"Syrian Arab Rep.",2013,October,2641
Sweden,"Syrian Arab Rep.",2013,November,2136
Sweden,"Syrian Arab Rep.",2013,December,1982
Sweden,"Syrian Arab Rep.",2014,January,1548
Sweden,"Syrian Arab Rep.",2014,February,1544
Sweden,"Syrian Arab Rep.",2014,March,1695
Sweden,"Syrian Arab Rep.",2014,April,1724
Sweden,"Syrian Arab Rep.",2014,May,2200
Sweden,"Syrian Arab Rep.",2014,June,2936
Sweden,"Syrian Arab Rep.",2014,July,3461
Sweden,"Syrian Arab Rep.",2014,August,3470
Sweden,"Syrian Arab Rep.",2014,September,3926
Sweden,"Syrian Arab Rep.",2014,October,3121
Sweden,"Syrian Arab Rep.",2014,November,2261
Sweden,"Syrian Arab Rep.",2014,December,2427
Sweden,"Syrian Arab Rep.",2015,January,1535
Sweden,"Syrian Arab Rep.",2015,February,918
Sweden,"Syrian Arab Rep.",2015,March,917
Sweden,"Syrian Arab Rep.",2015,April,962
Sweden,"Syrian Arab Rep.",2015,May,1170
Sweden,"Syrian Arab Rep.",2015,June,1710
Sweden,"Syrian Arab Rep.",2015,July,2463
Sweden,"Syrian Arab Rep.",2015,August,4746
Sweden,"Syrian Arab Rep.",2015,September,10918
Sweden,"Syrian Arab Rep.",2015,October,12929
Sweden,"Syrian Arab Rep.",2015,November,9591
Sweden,"Syrian Arab Rep.",2015,December,3050
Sweden,"Syrian Arab Rep.",2016,January,1062
Sweden,"Syrian Arab Rep.",2016,February,662
Sweden,"Syrian Arab Rep.",2016,March,346
Sweden,"Syrian Arab Rep.",2016,April,293
Sweden,"Syrian Arab Rep.",2016,May,243
Sweden,"Syrian Arab Rep.",2016,June,235
Sweden,"Syrian Arab Rep.",2016,July,298
Sweden,"Syrian Arab Rep.",2016,August,291
Sweden,"Syrian Arab Rep.",2016,September,330
Sweden,"Syrian Arab Rep.",2016,October,317
Sweden,"Syrian Arab Rep.",2016,November,333
Sweden,"Syrian Arab Rep.",2016,December,321
Sweden,"Syrian Arab Rep.",2017,January,231
Sweden,"Syrian Arab Rep.",2017,February,157
Sweden,"Syrian Arab Rep.",2017,March,209
Sweden,"Syrian Arab Rep.",2017,April,226
Sweden,"Syrian Arab Rep.",2017,May,237
Sweden,"Syrian Arab Rep.",2017,June,707
Sweden,"Syrian Arab Rep.",2017,July,512
Switzerland,"Syrian Arab Rep.",2010,January,30
Switzerland,"Syrian Arab Rep.",2010,February,41
Switzerland,"Syrian Arab Rep.",2010,March,33
Switzerland,"Syrian Arab Rep.",2010,April,20
Switzerland,"Syrian Arab Rep.",2010,May,25
Switzerland,"Syrian Arab Rep.",2010,June,23
Switzerland,"Syrian Arab Rep.",2010,July,26
Switzerland,"Syrian Arab Rep.",2010,August,29
Switzerland,"Syrian Arab Rep.",2010,September,55
Switzerland,"Syrian Arab Rep.",2010,October,35
Switzerland,"Syrian Arab Rep.",2010,November,37
Switzerland,"Syrian Arab Rep.",2010,December,33
Switzerland,"Syrian Arab Rep.",2011,January,34
Switzerland,"Syrian Arab Rep.",2011,February,39
Switzerland,"Syrian Arab Rep.",2011,March,56
Switzerland,"Syrian Arab Rep.",2011,April,24
Switzerland,"Syrian Arab Rep.",2011,May,36
Switzerland,"Syrian Arab Rep.",2011,June,34
Switzerland,"Syrian Arab Rep.",2011,July,44
Switzerland,"Syrian Arab Rep.",2011,August,80
Switzerland,"Syrian Arab Rep.",2011,September,91
Switzerland,"Syrian Arab Rep.",2011,October,95
Switzerland,"Syrian Arab Rep.",2011,November,108
Switzerland,"Syrian Arab Rep.",2011,December,47
Switzerland,"Syrian Arab Rep.",2012,January,117
Switzerland,"Syrian Arab Rep.",2012,February,84
Switzerland,"Syrian Arab Rep.",2012,March,57
Switzerland,"Syrian Arab Rep.",2012,April,64
Switzerland,"Syrian Arab Rep.",2012,May,75
Switzerland,"Syrian Arab Rep.",2012,June,98
Switzerland,"Syrian Arab Rep.",2012,July,97
Switzerland,"Syrian Arab Rep.",2012,August,125
Switzerland,"Syrian Arab Rep.",2012,September,108
Switzerland,"Syrian Arab Rep.",2012,October,144
Switzerland,"Syrian Arab Rep.",2012,November,134
Switzerland,"Syrian Arab Rep.",2012,December,43
Switzerland,"Syrian Arab Rep.",2013,January,94
Switzerland,"Syrian Arab Rep.",2013,February,62
Switzerland,"Syrian Arab Rep.",2013,March,84
Switzerland,"Syrian Arab Rep.",2013,April,91
Switzerland,"Syrian Arab Rep.",2013,May,50
Switzerland,"Syrian Arab Rep.",2013,June,64
Switzerland,"Syrian Arab Rep.",2013,July,99
Switzerland,"Syrian Arab Rep.",2013,August,120
Switzerland,"Syrian Arab Rep.",2013,September,126
Switzerland,"Syrian Arab Rep.",2013,October,232
Switzerland,"Syrian Arab Rep.",2013,November,452
Switzerland,"Syrian Arab Rep.",2013,December,378
Switzerland,"Syrian Arab Rep.",2014,January,409
Switzerland,"Syrian Arab Rep.",2014,February,395
Switzerland,"Syrian Arab Rep.",2014,March,373
Switzerland,"Syrian Arab Rep.",2014,April,409
Switzerland,"Syrian Arab Rep.",2014,May,359
Switzerland,"Syrian Arab Rep.",2014,June,274
Switzerland,"Syrian Arab Rep.",2014,July,228
Switzerland,"Syrian Arab Rep.",2014,August,245
Switzerland,"Syrian Arab Rep.",2014,September,324
Switzerland,"Syrian Arab Rep.",2014,October,343
Switzerland,"Syrian Arab Rep.",2014,November,212
Switzerland,"Syrian Arab Rep.",2014,December,197
Switzerland,"Syrian Arab Rep.",2015,January,134
Switzerland,"Syrian Arab Rep.",2015,February,148
Switzerland,"Syrian Arab Rep.",2015,March,96
Switzerland,"Syrian Arab Rep.",2015,April,137
Switzerland,"Syrian Arab Rep.",2015,May,88
Switzerland,"Syrian Arab Rep.",2015,June,125
Switzerland,"Syrian Arab Rep.",2015,July,235
Switzerland,"Syrian Arab Rep.",2015,August,395
Switzerland,"Syrian Arab Rep.",2015,September,905
Switzerland,"Syrian Arab Rep.",2015,October,614
Switzerland,"Syrian Arab Rep.",2015,November,978
Switzerland,"Syrian Arab Rep.",2015,December,794
Switzerland,"Syrian Arab Rep.",2016,January,476
Switzerland,"Syrian Arab Rep.",2016,February,235
Switzerland,"Syrian Arab Rep.",2016,March,137
Switzerland,"Syrian Arab Rep.",2016,April,109
Switzerland,"Syrian Arab Rep.",2016,May,97
Switzerland,"Syrian Arab Rep.",2016,June,142
Switzerland,"Syrian Arab Rep.",2016,July,112
Switzerland,"Syrian Arab Rep.",2016,August,120
Switzerland,"Syrian Arab Rep.",2016,September,144
Switzerland,"Syrian Arab Rep.",2016,October,167
Switzerland,"Syrian Arab Rep.",2016,November,162
Switzerland,"Syrian Arab Rep.",2016,December,139
Switzerland,"Syrian Arab Rep.",2017,January,107
Switzerland,"Syrian Arab Rep.",2017,February,148
Switzerland,"Syrian Arab Rep.",2017,March,124
Switzerland,"Syrian Arab Rep.",2017,April,211
Switzerland,"Syrian Arab Rep.",2017,May,205
Switzerland,"Syrian Arab Rep.",2017,June,157
Turkey,"Syrian Arab Rep.",2010,January,2
Turkey,"Syrian Arab Rep.",2010,February,2
Turkey,"Syrian Arab Rep.",2010,March,3
Turkey,"Syrian Arab Rep.",2010,April,3
Turkey,"Syrian Arab Rep.",2010,June,3
Turkey,"Syrian Arab Rep.",2010,July,1
Turkey,"Syrian Arab Rep.",2010,August,3
Turkey,"Syrian Arab Rep.",2010,September,3
Turkey,"Syrian Arab Rep.",2010,October,2
Turkey,"Syrian Arab Rep.",2010,November,3
Turkey,"Syrian Arab Rep.",2010,December,12
Turkey,"Syrian Arab Rep.",2011,January,1
Turkey,"Syrian Arab Rep.",2011,February,13
Turkey,"Syrian Arab Rep.",2011,March,4
Turkey,"Syrian Arab Rep.",2011,April,2
Turkey,"Syrian Arab Rep.",2011,May,7
Turkey,"Syrian Arab Rep.",2011,June,57
Turkey,"Syrian Arab Rep.",2011,July,45
Turkey,"Syrian Arab Rep.",2011,August,55
Turkey,"Syrian Arab Rep.",2011,September,3
Turkey,"Syrian Arab Rep.",2011,December,1
Turkey,"Syrian Arab Rep.",2012,January,1
Turkey,"Syrian Arab Rep.",2012,February,1
Turkey,"Syrian Arab Rep.",2012,March,1
Turkey,"Syrian Arab Rep.",2012,May,1
Turkey,"Syrian Arab Rep.",2012,June,3
Turkey,"Syrian Arab Rep.",2012,July,3
Turkey,"Syrian Arab Rep.",2012,September,2
Turkey,"Syrian Arab Rep.",2012,October,4
Turkey,"Syrian Arab Rep.",2012,November,4
Turkey,"Syrian Arab Rep.",2012,December,4
Turkey,"Syrian Arab Rep.",2013,January,9
Turkey,"Syrian Arab Rep.",2013,February,5
Turkey,"Syrian Arab Rep.",2013,March,3
Turkey,"Syrian Arab Rep.",2013,April,6
Turkey,"Syrian Arab Rep.",2013,May,7
Turkey,"Syrian Arab Rep.",2013,June,7
Turkey,"Syrian Arab Rep.",2013,July,6
Turkey,"Syrian Arab Rep.",2013,August,7
Turkey,"Syrian Arab Rep.",2013,September,1
Turkey,"Syrian Arab Rep.",2013,October,25
Turkey,"Syrian Arab Rep.",2013,November,21
Turkey,"Syrian Arab Rep.",2013,December,11
Turkey,"Syrian Arab Rep.",2014,January,161
Turkey,"Syrian Arab Rep.",2014,February,514
Turkey,"Syrian Arab Rep.",2014,March,692
Turkey,"Syrian Arab Rep.",2014,April,533
Turkey,"Syrian Arab Rep.",2014,May,360
Turkey,"Syrian Arab Rep.",2014,June,290
Turkey,"Syrian Arab Rep.",2014,July,520
Turkey,"Syrian Arab Rep.",2014,August,557
Turkey,"Syrian Arab Rep.",2014,September,917
Turkey,"Syrian Arab Rep.",2014,October,1024
Turkey,"Syrian Arab Rep.",2014,November,1644
Turkey,"Syrian Arab Rep.",2014,December,1154
Turkey,"Syrian Arab Rep.",2015,January,4
Turkey,"Syrian Arab Rep.",2015,February,8
Turkey,"Syrian Arab Rep.",2015,March,11
Turkey,"Syrian Arab Rep.",2015,April,21
Turkey,"Syrian Arab Rep.",2015,May,9
Turkey,"Syrian Arab Rep.",2015,June,14
Turkey,"Syrian Arab Rep.",2015,July,9
Turkey,"Syrian Arab Rep.",2015,August,7
Turkey,"Syrian Arab Rep.",2015,September,15
Turkey,"Syrian Arab Rep.",2015,October,9
Turkey,"Syrian Arab Rep.",2016,January,*
Turkey,"Syrian Arab Rep.",2016,February,*
Turkey,"Syrian Arab Rep.",2016,March,*
Turkey,"Syrian Arab Rep.",2016,April,*
Turkey,"Syrian Arab Rep.",2016,May,*
Turkey,"Syrian Arab Rep.",2016,June,*
Turkey,"Syrian Arab Rep.",2016,July,*
Turkey,"Syrian Arab Rep.",2016,August,7
Turkey,"Syrian Arab Rep.",2016,September,*
Turkey,"Syrian Arab Rep.",2016,October,*
Turkey,"Syrian Arab Rep.",2016,November,*
Turkey,"Syrian Arab Rep.",2016,December,5
Turkey,"Syrian Arab Rep.",2017,January,*
Turkey,"Syrian Arab Rep.",2017,February,*
Turkey,"Syrian Arab Rep.",2017,April,*
Turkey,"Syrian Arab Rep.",2017,May,*
"USA (INS/DHS)","Syrian Arab Rep.",2010,January,1
"USA (INS/DHS)","Syrian Arab Rep.",2010,February,3
"USA (INS/DHS)","Syrian Arab Rep.",2010,March,4
"USA (INS/DHS)","Syrian Arab Rep.",2010,April,4
"USA (INS/DHS)","Syrian Arab Rep.",2010,May,6
"USA (INS/DHS)","Syrian Arab Rep.",2010,June,1
"USA (INS/DHS)","Syrian Arab Rep.",2010,July,3
"USA (INS/DHS)","Syrian Arab Rep.",2010,August,1
"USA (INS/DHS)","Syrian Arab Rep.",2010,September,3
"USA (INS/DHS)","Syrian Arab Rep.",2010,October,5
"USA (INS/DHS)","Syrian Arab Rep.",2010,November,4
"USA (INS/DHS)","Syrian Arab Rep.",2010,December,6
"USA (INS/DHS)","Syrian Arab Rep.",2011,January,1
"USA (INS/DHS)","Syrian Arab Rep.",2011,February,2
"USA (INS/DHS)","Syrian Arab Rep.",2011,March,3
"USA (INS/DHS)","Syrian Arab Rep.",2011,April,6
"USA (INS/DHS)","Syrian Arab Rep.",2011,May,14
"USA (INS/DHS)","Syrian Arab Rep.",2011,June,14
"USA (INS/DHS)","Syrian Arab Rep.",2011,July,17
"USA (INS/DHS)","Syrian Arab Rep.",2011,August,29
"USA (INS/DHS)","Syrian Arab Rep.",2011,September,24
"USA (INS/DHS)","Syrian Arab Rep.",2011,October,25
"USA (INS/DHS)","Syrian Arab Rep.",2011,November,36
"USA (INS/DHS)","Syrian Arab Rep.",2011,December,34
"USA (INS/DHS)","Syrian Arab Rep.",2012,January,52
"USA (INS/DHS)","Syrian Arab Rep.",2012,February,31
"USA (INS/DHS)","Syrian Arab Rep.",2012,March,56
"USA (INS/DHS)","Syrian Arab Rep.",2012,April,47
"USA (INS/DHS)","Syrian Arab Rep.",2012,May,40
"USA (INS/DHS)","Syrian Arab Rep.",2012,June,35
"USA (INS/DHS)","Syrian Arab Rep.",2012,July,40
"USA (INS/DHS)","Syrian Arab Rep.",2012,August,41
"USA (INS/DHS)","Syrian Arab Rep.",2012,September,50
"USA (INS/DHS)","Syrian Arab Rep.",2012,October,89
"USA (INS/DHS)","Syrian Arab Rep.",2012,November,81
"USA (INS/DHS)","Syrian Arab Rep.",2012,December,85
"USA (INS/DHS)","Syrian Arab Rep.",2013,January,114
"USA (INS/DHS)","Syrian Arab Rep.",2013,February,111
"USA (INS/DHS)","Syrian Arab Rep.",2013,March,148
"USA (INS/DHS)","Syrian Arab Rep.",2013,April,121
